id	text	tag
35.jpg	Thank you	O
35.jpg	very much!	O
38.jpg	INVOICE	O
38.jpg	My Company	O
38.jpg	Invoice Number: INV-1258	NUMB
38.jpg	Gregory E. Willis	O
38.jpg	PO Number:	O
38.jpg	6258 Amesbury St	O
38.jpg	Invoioe Date: 24-Dec-2012	DATE
38.jpg	San Diego	O
38.jpg	Due Date: 23-Jan-2013	O
38.jpg	Germany	O
38.jpg	Balance Due:	O
38.jpg	50.00	O
38.jpg	example@examplewom	O
38.jpg	Bill To	O
38.jpg	Robert Son	O
38.jpg	Ship To	O
38.jpg	Robert Son	O
38.jpg	799 E DRAGRAM SUITE 5A	O
38.jpg	799 E DRAGRAM SUITE 54	O
38.jpg	TUCSON AZ 85705	O
38.jpg	TUCSON AZ 85705	O
38.jpg	United States of America	O
38.jpg	United States of America	O
38.jpg	UNIT	O
38.jpg	QTY	O
38.jpg	PRODUCT	O
38.jpg	DESCRIPTION	O
38.jpg	LINE TOTAL	O
38.jpg	PRICE	O
38.jpg	Website Design	O
38.jpg	Wcbsite Design	O
38.jpg	50.00	O
38.jpg	50.00	O
38.jpg	SUB	O
38.jpg	50	O
38.jpg	daily terms1o	O
38.jpg	TOTAL	O
38.jpg	TAX	O
38.jpg	S0.00	O
38.jpg	FEE	O
38.jpg	0.00	O
38.jpg	DISCOUNT	O
38.jpg	S0.00	O
38.jpg	TOTAL	O
38.jpg	S 50.00	DATE
38.jpg	PAYMENTS	O
38.jpg	0.00	O
38.jpg	BALANCE	O
38.jpg	50.00	O
38.jpg	Make all checks payable t0 My Company	O
38.jpg	Thank you for your business	O
38.jpg	Payment due in 30 days	O
39.jpg	Hilltop Bootcamp	O
39.jpg	New Invoice	O
39.jpg	5180.00 due on Feb: 1, 2018	O
39.jpg	Invoice	O
39.jpg	Invoice #3214	NUMB
39.jpg	January 25, 2018	DATE
39.jpg	Customer	O
39.jpg	Elizabeth Jones	O
39.jpg	elizabethjones@squarecom	O
39.jpg	We	O
39.jpg	ook forward to working with you in 20181	O
39.jpg	Personal Training Session	O
39.jpg	20-pack	O
39.jpg	S180.00	O
39.jpg	Subtotal	O
39.jpg	5180.00	O
39.jpg	Tax	O
39.jpg	Total Due	O
39.jpg	S180.00	AMOUNT
39.jpg	Hilltop Bootcamp	O
39.jpg	Security	O
39.jpg	Privacy	O
39.jpg	2018 Square, Inc	O
39.jpg	Pay	O
45.jpg	[Company Name]	O
45.jpg	PRO FORMA InvoICE	O
45.jpg	(Street Address]	O
45.jpg	Date	O
45.jpg	{1/201	DATE
45.jpg	STZipi	O
45.jpg	Expiration Dat	O
45.jpg	4/30/201	O
45.jpg	Invoice	O
45.jpg	[2345	NUMB
45.jpg	Customer ID	O
45.jpg	Website:	O
45.jpg	CUSTOMER	O
45.jpg	SHIP TO	O
45.jpg	SHIPPING DETAILS	O
45.jpg	(Name	O
45.jpg	(Namcl	O
45.jpg	Frcight Type	O
45.jpg	[Alr or Ocean]	O
45.jpg	[Company Namel	O
45.jpg	Company Namel	O
45.jpg	Est Ship Date	O
45.jpg	[Street Address]	O
45.jpg	Strcet Address]	O
45.jpg	Est Gross Weigl [weight] [units	O
45.jpg	Est Cubic	O
45.jpg	(weight] [units	O
45.jpg	(Phonel	O
45.jpg	(Phone]	O
45.jpg	Total Packages [Qtyl	O
45.jpg	NUMBE	O
45.jpg	MEASUR DESCRIPTION	O
45.jpg	PRICE	O
45.jpg	IAX	O
45.jpg	AMOUNT	O
45.jpg	123ABC	O
45.jpg	pounds	O
45.jpg	Materal ABC	O
45.jpg	45.23	O
45.jpg	35.69	O
45.jpg	Subtotal	O
45.jpg	135.69	O
45.jpg	TERMS OF SALE AND OTHER COMMENTS	O
45.jpg	Tarable	O
45.jpg	135.69	AMOUNT
45.jpg	Ilnclude and terms of sale or other information	O
45.jpg	necdedl	O
45.jpg	Tax rate	O
45.jpg	625.070	O
45.jpg	IIlnclude pavment terms such	O
45.jpg	Letter	O
45.jpg	Credit Open Account Or other:	O
45.jpg	Ta	O
45.jpg	8.48	O
45.jpg	Frcight	O
45.jpg	Insunnce	O
45.jpg	Legal/Consular	O
45.jpg	Inspection/Cert	O
45.jpg	Otncr	O
45.jpg	(specify)	O
45.jpg	Othcr (specify)	O
45.jpg	TOTAL	O
45.jpg	144.17	O
45.jpg	Currency	O
45.jpg	USD	O
45.jpg	@DDIIONAL DETNLS	O
45.jpg	Country of Origin	O
45.jpg	Countryl	O
45.jpg	Port of Embarkation (Namc]	O
45.jpg	Port of Discharge	O
45.jpg	(Name]	O
45.jpg	Reason for Export:	O
45.jpg	Pnone	O
45.jpg	(City	O
47.jpeg	Your Company Name	O
47.jpeg	INVOICE	O
47.jpeg	nvoiceto me	O
47.jpeg	Edit the tcmplate	O
47.jpeg	123 Your Streel	O
47.jpeg	23 July-2018	DATE
47.jpeg	Your Tormn	O
47.jpeg	Involce #2334889	NUMB
47.jpeg	Accress Line	O
47.jpeg	Po 456001200	O
47.jpeg	(123) 456 789	O
47.jpeg	Att: Ms. Jane Doe	O
47.jpeg	emall @yourcompany com	O
47.jpeg	Client Company Name	O
47.jpeg	Get PDF	O
47.jpeg	cost-breakdown forthe recent	O
47.jpeg	completed Please make payment atyour	O
47.jpeg	nci hesitate	O
47.jpeg	Many thanks,	O
47.jpeg	Your Name	O
47.jpeg	Item Descrpbon	O
47.jpeg	Unit price	O
47.jpeg	125.00	O
47.jpeg	5000.00	O
47.jpeg	Resute table	O
47.jpeg	Delcte TOw	O
47.jpeg	5000.00	O
47.jpeg	Sales Tax (20901	O
47.jpeg	1000.00	O
47.jpeg	otal	O
47.jpeg	6000.00	AMOUNT
48.png	Craig's Design and Landscaping Services	O
48.png	123 Sierra Way	O
48.png	San Pablo	O
48.png	noreply@quickbooks.com	O
48.png	INVOICE	O
48.png	BILL TO	O
48.png	INVOICE # 1012	NUMB
48.png	Shara Bamett	O
48.png	DATE 11/08/2019	DATE
48.png	Barnett Design	O
48.png	DUE DATE	O
48.png	2/08/201:	O
48.png	19 Main St	O
48.png	TERMS Net 30	O
48.png	Middlefield, CA 94303	O
48.png	ACTIVITY	O
48.png	DESCRIPTION	O
48.png	QTY	O
48.png	RATE	O
48.png	AMOUNT	O
48.png	Sprinkler Heads	O
48.png	Sprinkler Heads	O
48.png	2.00	O
48.png	30.00	O
48.png	Rock Fountain	O
48.png	Rock Fountain	O
48.png	275.00	O
48.png	275.00	O
48.png	Thankyou for your busiress and have	O
48.png	SUBTOTAL	O
48.png	305.00	O
48.png	DISCOUNT	O
48.png	10%6	O
48.png	30.50	O
48.png	TOTAL	O
48.png	274.50	O
48.png	BALANCE DUE	O
48.png	S274.50	AMOUNT
5.png	East Repair Inc:	O
5.png	INVOICE	O
5.png	1912 Harvest Lane	O
5.png	New York	O
5.png	Bill To	O
5.png	Ship To	O
5.png	Invoice #	O
5.png	US-001	NUMB
5.png	John Smith	O
5.png	John Smith	O
5.png	Invoice Date	O
5.png	11-2-2019	DATE
5.png	2 Court Square	O
5.png	3787 Pineview Drive	O
5.png	Po#	O
5.png	2312/2019	O
5.png	New York	O
5.png	Cambridge, MA 12210	O
5.png	Due Date	O
5.png	26-2-2019	O
5.png	QTY	O
5.png	DESCRIPTION	O
5.png	UNIT PRICE	O
5.png	AMOUNT	O
5.png	Front and rear brake cables	O
5.png	100.00	O
5.png	100.00	O
5.png	New set of pedal arms	O
5.png	15.00	O
5.png	30.00	O
5.png	Labor 3hrs	O
5.png	5.00	O
5.png	15.00	O
5.png	Subtolal	O
5.png	145.00	O
5.png	Sales Tax 6.25%	O
5.png	9.06	O
5.png	TOTAL	O
5.png	S154.06	AMOUNT
5.png	Terms & Conditions	O
5.png	Payment	O
5.png	due within 15	O
5.png	Please make checks payable lo: East Repair Inc_	O
5.png	days	O
50.png	Absolute Fashion	O
50.png	Unvoice	O
50.png	Auto allocate	O
50.png	874 JAMSHEDJI RD	O
50.png	Customer No_	O
50.png	10003	NUMB
50.png	MUMBAL 400016	O
50.png	Date	O
50.png	10-7-2020	DATE
50.png	Maharashtra	O
50.png	Delivery Date	O
50.png	10-7-2020	O
50.png	GSTIN: 1OBMUDTSBIRIXA	O
50.png	CIN:	O
50.png	76019 MU 2018 CIB 909687	O
50.png	Invoice	O
50.png	Thank you for your arder_ We charge you the fallawng delivery	O
50.png	Description	O
50.png	HSNISAC	O
50.png	Qty-	O
50.png	Price	O
50.png	Discount	O
50.png	Total	O
50.png	Cotton Fabric	O
50.png	200 pcs	O
50.png	S00.00	O
50.png	0%	O
50.png	1,00,0O0.00 =	O
50.png	Silk Fabrc	O
50.png	3455	O
50.png	100 pcs	O
50.png	740.00	O
50.png	74,000.00 *	O
50.png	Subtotal	O
50.png	1,74,00000 =	O
50.png	IGST 598	O
50.png	IGST 18%	O
50.png	13,32	O
50.png	Total	O
50.png	1,92.320.00	AMOUNT
50.png	Total (in words): One Lakh Ninety Two Thousand Three Hundred Twenty Rupees Only	O
50.png	Payable upon receipt of the invoice	O
50.png	We [hank you for your order and look forward	O
50.png	further cooperation	O
50.png	Yout Compiny Name	O
50.png	INAAS	O
50.png	MINHASECO	O
50.png	Pncre	O
50.png	'Draft `	O
51.png	Love & Peonies	O
51.png	OFFICIAL INVOICE	O
51.png	ORDER #	O
51.png	DATE	O
51.png	PAYMENT	O
51.png	123456	NUMB
51.png	25-jan-19	DATE
51.png	VENMO:	O
51.png	+1123 412 12312	O
51.png	PRODUCT	O
51.png	PRICE	O
51.png	QTY	O
51.png	TOTAL	O
51.png	Peonies Special Bouquet 2	O
51.png	96	O
51.png	96	O
51.png	Peonies	O
51.png	20	O
51.png	Dusty Miller	O
51.png	10	O
51.png	Purple Wax Flower	O
51.png	Teddy Bear	O
51.png	Medium	O
51.png	24	O
51.png	24	O
51.png	Deliver to: Maddie Anderson	O
51.png	SUBTOTAL 120	O
51.png	141 Saints Avenue	O
51.png	#02-12	O
51.png	DELIVERY	O
51.png	20	O
51.png	NY 12312	O
51.png	TOTAL PRICE 140	AMOUNT
51.png	Thank you for your	O
51.png	+1123 123 1234	O
51.png	WWipeoniesandlovecom	O
51.png	hi@peoniesandlove com	O
51.png	purchasel	O
52.png	Invoice #0317	NUMB
52.png	March 17,2019	DATE
52.png	BILL To	O
52.png	Cheap Dot Cloud Limited,	O
52.png	Setproduct Inc ,	O
52.png	Better Accounts Ltd Brookfield Court	O
52.png	Arbat street	O
52.png	Road	O
52.png	Russian Federation	O
52.png	VAT Code: GB-294588079	O
52.png	+7 (926) 721-4127	O
52.png	ITEM	O
52.png	PRICE	O
52.png	Qty	O
52.png	OFF	O
52.png	TOTAL	O
52.png	Material Desktop System	O
52.png	$128.00	O
52.png	40%	O
52.png	$76.80	O
52.png	33 full-width design templates for Figma	O
52.png	Material Design System	O
52.png	$76.00	O
52.png	40%	O
52.png	S45.60	O
52.png	Figma material components for mobile apps	O
52.png	iOS Design Toolkit	O
52.png	$78.00	O
52.png	40%	O
52.png	S46.80	O
52.png	120+ iOS	O
52.png	application templates as Figma	O
52.png	Android Design Toolkit	O
52.png	$74.00	O
52.png	40%	O
52.png	S44.40	O
52.png	120+ iOS application templates as Figma system	O
52.png	Web Design Toolkit	O
52.png	$68.00	O
52.png	40%	O
52.png	S40.80	O
52.png	Figma design templates for landing pages	O
52.png	Charts Toolkit	O
52.png	$128.00	O
52.png	40%	O
52.png	$76.80	O
52.png	Figma sytem with extended charts templates	O
52.png	Material Icons System	O
52.png	$24.00	O
52.png	40%	O
52.png	S14.40	O
52.png	1500+ categorized icons components for Figma	O
52.png	Setproduct Material-UI React theme	O
52.png	$98.00	O
52.png	0%	O
52.png	S98.00	O
52.png	Next-level ReactJS components based on Material	O
52.png	Desktop System (pre-order stage)	O
52.png	NOTES	O
52.png	SUBTOTAL	O
52.png	Qty	O
52.png	DISCoUNT	O
52.png	TAX	O
52.png	RATE	O
52.png	Setproduct Material-UI Vueact theme is under	O
52.png	$674.00	O
52.png	8	O
52.png	$208.40	O
52.png	5%	O
52.png	development now: Release could be expected on	O
52.png	May 2091, product will be shipped via the	O
52.png	SUBTOTAL	O
52.png	provided email	O
52.png	S465.60	AMOUNT
52.png	system	O
53.png	Cypress North	O
53.png	567 Exchange Street	O
53.png	Buffalo, New York 14210	O
53.png	BILLFLIgHT	O
53.png	Invoice	O
53.png	Invoice Date	O
53.png	Bill Flight	O
53.png	7-9-2015	DATE
53.png	Bill Flight	O
53.png	567	O
53.png	Exchange Street	O
53.png	Amount Due	O
53.png	$349.85	AMOUNT
53.png	Suite 309	O
53.png	Buffalo_	O
53.png	New York 14210	O
53.png	Description	O
53.png	Quantity	O
53.png	Rate	O
53.png	Options	O
53.png	Total	O
53.png	In-flight Pilot Training	O
53.png	549.99	O
53.png	5249.95	O
53.png	Preflight Briefing	O
53.png	509.99	O
53.png	549.95	O
53.png	Post Flight Briefing and Evaluation	O
53.png	509.99	O
53.png	549.95	O
53.png	Sub Total	O
53.png	5349.85	O
53.png	Total	O
53.png	5349.85	O
53.png	Paid	O
53.png	5100.00	O
53.png	Owed	O
53.png	$249.85	O
53.png	Notes	O
53.png	Add 15% discount for group rate_	O
55.jpg	Invoice	O
55.jpg	Company Name	O
55.jpg	Acdress line	O
55.jpg	Accrress line 2	O
55.jpg	City, Postcode	O
55.jpg	Phone: 1234 567 890	O
55.jpg	Invoice Date:	O
55.jpg	18-3-2021	DATE
55.jpg	Invoice Number:	O
55.jpg	1234	NUMB
55.jpg	Client Reference:	O
55.jpg	Purchase Order:	O
55.jpg	Customer Company	O
55.jpg	DUE DATE:	O
55.jpg	18-3-2021	O
55.jpg	Customer Namie	O
55.jpg	Ackress line	O
55.jpg	Cily, Postcode	O
55.jpg	Additional information	O
55.jpg	Add any additional instructions Or telms nere	O
55.jpg	Description	O
55.jpg	Qty	O
55.jpg	Unit	O
55.jpg	Unit Price	O
55.jpg	VAT %	O
55.jpg	VAT	O
55.jpg	Total	O
55.jpg	Example product	O
55.jpg	pCS	O
55.jpg	{ 60	O
55.jpg	20%	O
55.jpg	60	O
55.jpg	300	O
55.jpg	Example work	O
55.jpg	105	O
55.jpg	20%	O
55.jpg	210	O
55.jpg	{ 1 050,00	O
55.jpg	Sub Total	O
55.jpg	350	O
55.jpg	Total VAT	O
55.jpg	270	O
55.jpg	Total amount due	O
55.jpg	1620	AMOUNT
55.jpg	Registered Address	O
55.jpg	Conachinfotmation	O
55.jpg	Payment Details	O
55.jpg	Addres$ Line	O
55.jpg	Ccnlact Name	O
55.jpg	Benk Name	O
55.jpg	PLC	O
55.jpg	Address Line	O
55.jpg	Plone: 1234 567 890	O
55.jpg	Sor-Code	O
55.jpg	City. Postcode	O
55.jpg	Email: iirstlast@company co.uk	O
55.jpg	Account No_	O
55.jpg	123456789	O
55.jpg	Logo	O
55.jpg	Your	O
57.png	BQE Core Architecture	O
57.png	10051 Santa Monica Boulevard	O
57.png	Los Angeles, CA 90505	O
57.png	Tel: 333-444-5555 Fax: 222-333-6666	O
57.png	admin@bqecorearchitecture.com	O
57.png	INVOICE	O
57.png	Thurston Howell	O
57.png	TAX ID: 073334441	O
57.png	Aspen Chamber of Commerce	O
57.png	INVOICE DATE: 10/9/2020	O
57.png	400 Rio Grande Place	O
57.png	INVOICE NO: 1227	NUMB
57.png	Aspen	O
57.png	81611	O
57.png	BILLING THROUGH: 12/31/2020	O
57.png	15-08 Aspen Cultural Center:	O
57.png	Aspen Cultural Center	O
57.png	Managed By: Jennifer   Smith	O
57.png	PROFESSIONAL SERVICES	O
57.png	DATE	O
57.png	EMPLOYEE	O
57.png	DESCRIPTION	O
57.png	HOURS	O
57.png	RATE	O
57.png	AMOUNT	O
57.png	9/21/2020	O
57.png	Jason Acosta	O
57.png	Pickup Redline Corrections	O
57.png	0.75	O
57.png	S105.00	O
57.png	S78.75	O
57.png	9/21/2020	O
57.png	Steven Cohen	O
57.png	Pickup Redline Corrections	O
57.png	0.75	O
57.png	S195.00	O
57.png	S146.25	O
57.png	9/25/2020	O
57.png	Scott Jackson	O
57.png	Pickup Redline Corrections	O
57.png	2.00	O
57.png	S275.00	O
57.png	S550.00	O
57.png	10-9-2020	DATE
57.png	Doug Donovan	O
57.png	Client Meeting	O
57.png	2.00	O
57.png	S195.00	O
57.png	S390.00	O
57.png	10-9-2020	O
57.png	Alice Shapiro	O
57.png	Elevations	O
57.png	7.00	O
57.png	S150.00	O
57.png	S1,050.00	O
57.png	TOTAL SERVICES	O
57.png	12.50	O
57.png	S2,215.00	O
57.png	EXPENSES	O
57.png	DATE	O
57.png	EMPLOYEE	O
57.png	DESCRIPTION	O
57.png	AMOUNT	O
57.png	9/20/2020	O
57.png	Alice Shapiro	O
57.png	Copies	O
57.png	S6.50	O
57.png	TOTAL EXPENSES	O
57.png	S6.50	O
57.png	SUBTOTAL	O
57.png	S2,221.50	O
57.png	SALES TAX	O
57.png	S10.46	O
57.png	AMOUNT DUE THIS INVOICE	O
57.png	S2,231.96	AMOUNT
57.png	This invoice is due on 11/8/2020	O
57.png	ACCOUNT SUMMARY	O
57.png	SERVICES BTD	O
57.png	EXPENSES BTD	O
57.png	LAST INV NO	O
57.png	LAST INV DATE	O
57.png	LAST INV AMT	O
57.png	LAST PAY AMT	O
57.png	PREV UNPAID AMT	O
57.png	S113,856.50	O
57.png	816,665.03	O
57.png	1212	O
57.png	9/18/2020	O
57.png	S9,769.53	O
57.png	S13,581.25	O
57.png	S4,767.28	O
57.png	TOTAL AMOUNT DUE INCLUDING THIS INVOICE	O
57.png	S6,999.24	O
57.png	Core Standard Invoice Copyright @ 2020 BQE Software	O
57.png	Page	O
59.png	Husiness Name	O
59.png	Invoicing	O
59.png	Template.com	O
59.png	Address	O
59.png	City State ZIP Contact	O
59.png	INVOICE=	O
59.png	Payer	O
59.png	name#]	O
59.png	DATE	O
59.png	May 15, 2009	DATE
59.png	Fatehpuri Chandni	O
59.png	Chowk	O
59.png	110006	O
59.png	INVOICE #	O
59.png	INV105I	NUMB
59.png	emailetl	O
59.png	DESCRIPTION	O
59.png	QTY	O
59.png	AMOUNT	O
59.png	One Room Set Flat at Mahamaya Puram SIDCUL	O
59.png	C-02	O
59.png	100.00	O
59.png	asfaf	O
59.png	One Rcom Set Flat at Mahamaya Puram SIDCUL	O
59.png	200.00	O
59.png	c04	O
59.png	One Rcom Set Flat at Mahamaya Puram SIDCUL	O
59.png	300.00	O
59.png	TOTAL	O
59.png	600.00	AMOUNT
59.png	Terms and Conditions	O
59.png	Cheques	O
59.png	gubjected to realisation	O
59.png	All Disputes are subjected	O
59.png	Jurisdiction only .	O
59.png	Pleaze prezerve this invoice for future reference	O
59.png	CompanyName	O
59.png	will not be responsible for any payment made by customer	O
59.png	any	O
59.png	perzon other than duly authorised by	O
59.png	For Businez: Name	O
59.png	(Authorized Signatory)	O
59.png	TELK FOU FOR FOUR BUSINESS:	O
60.jpg	Invoice	O
60.jpg	Date:	O
60.jpg	07/22/2015	DATE
60.jpg	30 Days	O
60.jpg	Due Date	O
60.jpg	08/21/2015	O
60.jpg	Modern Heating	O
60.jpg	3358 Pord HlRd	O
60.jpg	Taberg NY 13471	O
60.jpg	P. 717-945-3705	O
60.jpg	Bill To	O
60.jpg	IM Inc	O
60.jpg	POBOX 7747	O
60.jpg	Portlard TN 37148	O
60.jpg	MEM	O
60.jpg	Work order # 1050140 Dollar General: Diagnosed	O
60.jpg	S685.€0	O
60.jpg	8685.00	O
60.jpg	lolo	O
60.jpg	Travel	O
60.jpg	5195,C0	O
60.jpg	S195 00	O
60.jpg	Labcr	O
60.jpg	5585.C0	O
60.jpg	Subtotal	O
60.jpg	51,465,00	O
60.jpg	Total	O
60.jpg	S1,465.00	O
60.jpg	Balance Due	O
60.jpg	S1,465.00	AMOUNT
60.jpg	Peyment Instructions	O
60.jpg	Olher	O
60.jpg	Check	O
61.png	John Ramsay	O
61.png	2660 Phillips Ave	O
61.png	British Columbia,Canada	O
61.png	7788467382	O
61.png	Gst #: 6667778888	O
61.png	INVOICE	O
61.png	INVOICE TO	O
61.png	INVOICE: BOSMP756	O
61.png	The Rock Band	NUMB
61.png	DATE: 18-Nov-2020	O
61.png	1203 Any St,Vancouver,WAUnited States	O
61.png	DUE DATE: 18-Nov-2020	DATE
61.png	3833980383	O
61.png	DESCRIPTION	O
61.png	RATE	O
61.png	AMOUNT	O
61.png	Trumpet with Jazz Trio	O
61.png	CAD2SO.OO	O
61.png	CAD2SO.OO	O
61.png	Notes:	O
61.png	BOOKING DETAILS	O
61.png	Arts Whistler Livel 2019/20 series	O
61.png	PHONIX	O
61.png	NINE	O
61.png	Tax (Gst @ 5.00%)	O
61.png	CAD12.5	O
61.png	Maury Young Arts Centre, 4335 Blackcomb	O
61.png	TOTAL	O
61.png	CAD262.50	AMOUNT
61.png	Way, Whistler, BC VON 1B4	O
61.png	19-May-2020	O
61.png	DATE	O
61.png	MEMO	O
61.png	PAYMENT METHOD	O
61.png	AMOUNT	O
61.png	BALANCE	O
61.png	18-nov-20	O
61.png	Thank youl	O
61.png	Cheque (Pending)	O
61.png	CAD262.50	O
61.png	CADO.00	O
63.png	ORIGiNALFOR RECIPIENT	O
63.png	RELYON SOFTECH LIMITED	O
63.png	saral	O
63.png	Empowering Your Business	O
63.png	GSTIN	O
63.png	IOICE	O
63.png	Email Id	O
63.png	PAN	O
63.png	Phone No :	O
63.png	Billing Details (BilLIol	O
63.png	Invoice No::	O
63.png	Name	O
63.png	Stationary Suppliers	O
63.png	Invoice Date:	O
63.png	6-7-2019	DATE
63.png	Address	O
63.png	Order Ref No	O
63.png	State	O
63.png	Karnataka	O
63.png	Code	O
63.png	Ref No	O
63.png	Phone No	O
63.png	Ref Date	O
63.png	GSTIN	O
63.png	29AAAFE93O2RIZY	O
63.png	Type Of Payment	O
63.png	CREDIT	O
63.png	Shipping Details (Ship_Tol	O
63.png	Name	O
63.png	ST Classification	O
63.png	Address	O
63.png	State	O
63.png	Code	O
63.png	Phone No	O
63.png	GSTIN	O
63.png	Item Nam	O
63.png	SAC	O
63.png	CGST	O
63.png	SGST	O
63.png	Year	O
63.png	UOM	O
63.png	Unit	O
63.png	Rate	O
63.png	Amount	O
63.png	Pate	O
63.png	Rate	O
63.png	Ammonnt	O
63.png	Ref	O
63.png	Professional Fees	O
63.png	995411	O
63.png	9.0	O
63.png	10.98	O
63.png	9.0	O
63.png	10.98	O
63.png	122.00	O
63.png	122.00	O
63.png	RATE WISE SUMMARY	O
63.png	Gross Taxable Amount	O
63.png	122.00	O
63.png	CGSTAHT	O
63.png	CESS RETE	O
63.png	CES: AMT	O
63.png	Discount	O
63.png	0.00	O
63.png	40.93	O
63.png	CGST Amount	O
63.png	10.98	O
63.png	SGST Amount	O
63.png	10.98	O
63.png	Cess Amount	O
63.png	0.00	O
63.png	Post	O
63.png	Charges	O
63.png	0.00	O
63.png	Roundoff Amount	O
63.png	0.04	O
63.png	Grand Total	O
63.png	144.00	AMOUNT
63.png	Amount in words	O
63.png	Rupees One Hundred Forty Four	O
63.png	Outstanding Summary	O
63.png	Previous Balance	O
63.png	Bill Amount	O
63.png	Outstanding Amount	O
63.png	2,515.00	O
63.png	144.00	AMOUNT
63.png	2,659.00	O
63.png	Reverse Charge	O
63.png	No	O
63.png	Serviced By	O
63.png	For RELYON SOFTECH LIMITED	O
63.png	Created By	O
63.png	Checked by	O
63.png	Authorised Signatory	O
63.png	Only	O
64.jpg	Green Acres	O
64.jpg	Invoice #27	NUMB
64.jpg	Nicole Santos	O
64.jpg	3-4-2019	DATE
64.jpg	20/907-8	O
64.jpg	Tsp 449	O
64.jpg	$140.25	AMOUNT
64.jpg	Fon Seruices Rendered	O
64.jpg	Frodugt	O
64.jpg	Cost	O
64.jpg	Description ,	O
64.jpg	services rendered	O
64.jpg	Tolal money oved	O
64.jpg	Personal nole	O
64.jpg	Sublolal	O
64.jpg	624 76	O
71.jpg	Wo035	O
71.jpg	Invoice for order 2339	NUMB
71.jpg	Order Date: 2019-03-26	DATE
71.jpg	Billing Address	O
71.jpg	Shipping	O
71.jpg	Shipping	O
71.jpg	Address	O
71.jpg	Method	O
71.jpg	Product	O
71.jpg	Quantity	O
71.jpg	Ne  Test Procuc	O
71.jpg	SID.O	O
71.jpg	Shipoing:	O
71.jpg	Payment mcthod:	O
71.jpg	Customer Details	O
72.png	Vernallis & Associates & Co_	O
72.png	5500 Penn Ave	O
72.png	INVOICE	O
72.png	Pittsburgh	O
72.png	Bill4 Time	O
72.png	800 Main St	O
72.png	Invoice Date	O
72.png	Invoice Number	O
72.png	Somewhere WA 98112	O
72.png	3-1-2017	DATE
72.png	Tems	O
72.png	Service Through	O
72.png	NIA	O
72.png	3-1-2017	O
72.png	In Reference To: Project 77-6	O
72.png	Generic Client Project (Labor)	O
72.png	Date	O
72.png	Services	O
72.png	Hours 	O
72.png	Rates	O
72.png	Amount	O
72.png	1-1-2017	O
72.png	MM	O
72.png	Meeting: Met with Client to discuss several items relating to	O
72.png	4.001	O
72.png	5 25.00/hr	O
72.png	100.00	O
72.png	this project	O
72.png	2-10-2017	O
72.png	Research: Researched several possible strategies for client	O
72.png	150	O
72.png	In Reference To: Project 77-6	O
72.png	Generic Client Project (Expenses)	O
72.png	Date	O
72.png	Expenses	O
72.png	Amount	O
72.png	1-1-2017	O
72.png	MM	O
72.png	Lunch: Business Iunch wth Client	O
72.png	5 37.50	O
72.png	2-1-2017	O
72.png	MM	O
72.png	Hardware: Computer hardware	O
72.png	1,500.00	O
72.png	02/25/2017	O
72.png	Office Supplies: Pens	O
72.png	paper	O
72.png	65-00	O
72.png	Total Hours	O
72.png	10.00 hrs	O
72.png	Tota	O
72.png	Professional Services	O
72.png	8250.00	O
72.png	Total	O
72.png	Expenses	O
72.png	1,602 50	O
72.png	Tota	O
72.png	Invoice Amount	O
72.png	1,852.50	AMOUNT
72.png	Previous Balance	O
72.png	0.00	O
72.png	Balance (Amount Due)	O
72.png	1,852.50	O
73.jpg	XTENTO Test Store	O
73.jpg	123 Some Street	O
73.jpg	"Magento"""	O
73.jpg	90210 Beverly Hills, US	O
73.jpg	Tel: (541) 754-3010	O
73.jpg	Email: owner@example.com	O
73.jpg	BILL TO	O
73.jpg	SHIP TO	O
73.jpg	Veronica Costello	O
73.jpg	Veronica Costello	O
73.jpg	6146 Honey Bluff Parkway	O
73.jpg	6146 Honey Bluff Parkway	O
73.jpg	INVOICE #INV100200	NUMB
73.jpg	Calder, Michigan, 49628-7978	O
73.jpg	Calder, Michigan, 49628-7978	O
73.jpg	Invoice Date: Dec 13, 2018	DATE
73.jpg	United States	O
73.jpg	United States	O
73.jpg	T: (555) 229-3326	O
73.jpg	T: (555) 229-3326	O
73.jpg	Priceswlo	O
73.jpg	Total wlo	O
73.jpg	Product	O
73.jpg	Price wl Tar	O
73.jpg	Qty	O
73.jpg	Tar	O
73.jpg	TTax %	O
73.jpg	Total wl Tax	O
73.jpg	Ajax Full-Zip Sweatshirt	O
73.jpg	S74.69	O
73.jpg	s69.00	O
73.jpg	S4.55	O
73.jpg	8.25	O
73.jpg	s69.00	O
73.jpg	S74.69	O
73.jpg	MH12-XS-Blue	O
73.jpg	Marco Lightweight Active	O
73.jpg	Hoodie-XS-Lavender	O
73.jpg	S80.11	O
73.jpg	S74.00	O
73.jpg	$14.66	O
73.jpg	8.25	O
73.jpg	S222.00	O
73.jpg	$240.32	O
73.jpg	MH13-XS-Lavender	O
73.jpg	Grayson Crewneck	O
73.jpg	Sweatshirt	O
73.jpg	S69.28	O
73.jpg	S64.00	O
73.jpg	S4.22	O
73.jpg	8.25	O
73.jpg	S64.00	O
73.jpg	S69.28	O
73.jpg	MHII-XL-Orange	O
73.jpg	SUBTOTAL	O
73.jpg	S355.00	O
73.jpg	DISCOUNT	O
73.jpg	-71.00	O
